1.5928,1.4937,1.5203,1.5405,1.5496,1.5593,1.5306,1.5779,1.581,1.5801,1.5828,1.5189,1.5715,1.5894,1.6037,1.5771,1.5451,1.5755,1.6227,1.59,1.5703,1.5905,1.5129,1.5876,1.5809,1.6139,1.5965,1.5419,1.5167,1.5566,1.5721,1.4624,1.5712,1.5853,1.5312,1.5856,1.5534,1.5767,1.5665,1.5805,1.5485,1.5749,1.581,1.5206,1.4818,1.5358,1.5648,1.5312,1.4695,1.581,1.5229,1.5715,1.6145,1.5642,1.5908,1.5465,1.5461,1.5826,1.5768,1.49,1.518,1.5613,1.5484,1.5491,1.5896,1.5794,1.5886,1.5568,1.5649,1.5518,1.5514,1.5506,1.5103,1.509,1.5666,1.5895,1.5646,1.5718,1.5,1.5543,1.5203,1.5284,1.5495,1.5808,1.5662,1.5758,1.5285,1.5316,1.5783,1.5277,1.5691,1.4982,1.5788,1.5811,1.5109,1.581,1.4753,1.5472,1.4792,1.581,2
1.5871,1.6047,1.5905,1.5915,1.5875,1.6071,1.5907,1.5782,1.5803,1.5836,1.5887,1.5189,1.5819,1.5805,1.6136,1.5831,1.589,1.5821,1.6009,1.581,1.5828,1.5787,1.6022,1.5815,1.5811,1.6145,1.5915,1.603,1.6192,1.5877,1.5848,1.6217,1.5837,1.5815,1.5921,1.5875,1.591,1.5816,1.5715,1.5813,1.6032,1.5917,1.581,1.5207,1.5953,1.5907,1.5866,1.5964,1.6003,1.5823,1.5877,1.5859,1.6132,1.5804,1.5986,1.5975,1.5783,1.5794,1.5954,1.6065,1.518,1.5961,1.591,1.6025,1.5809,1.578,1.5814,1.5836,1.5726,1.5899,1.5896,1.5855,1.6078,1.6028,1.5835,1.5846,1.5964,1.5835,1.5908,1.5959,1.592,1.6008,1.5828,1.5811,1.5832,1.5803,1.5836,1.5925,1.5916,1.5925,1.5864,1.5984,1.5788,1.5811,1.5834,1.5809,1.5904,1.5932,1.6218,1.581,2
1.5871,1.6047,1.5905,1.5915,1.5875,1.6071,1.5907,1.5782,1.5803,1.5836,1.5887,1.5189,1.5819,1.5805,1.6136,1.5831,1.589,1.5821,1.6009,1.581,1.5828,1.5787,1.6022,1.5815,1.5811,1.6145,1.5915,1.603,1.6192,1.5877,1.5848,1.6217,1.5837,1.5815,1.5921,1.5875,1.591,1.5816,1.5715,1.5813,1.6032,1.5917,1.581,1.5207,1.5953,1.5907,1.5866,1.5964,1.6004,1.5823,1.5877,1.5859,1.6132,1.5804,1.5986,1.5975,1.5783,1.5794,1.5954,1.6065,1.518,1.5961,1.591,1.6025,1.5809,1.578,1.5814,1.5836,1.5726,1.5899,1.5896,1.5855,1.6079,1.6028,1.5835,1.5846,1.5964,1.5835,1.5908,1.5959,1.592,1.6009,1.5828,1.5811,1.5832,1.5803,1.5836,1.5925,1.5916,1.5925,1.5864,1.5984,1.5788,1.5811,1.5834,1.5809,1.5904,1.5932,1.6218,1.581,1
1.588,1.4617,1.552,1.5648,1.5622,1.5472,1.5441,1.5782,1.5811,1.585,1.581,1.5189,1.5752,1.5867,1.5641,1.5792,1.5596,1.5771,1.6371,1.5874,1.5745,1.5902,1.541,1.5861,1.5809,1.5044,1.6053,1.4777,1.5171,1.5689,1.5777,1.4431,1.5713,1.5843,1.5516,1.5853,1.5632,1.5832,1.5681,1.5831,1.5414,1.5849,1.581,1.5206,1.3871,1.5539,1.5743,1.5165,1.5562,1.5805,1.4685,1.5905,1.5757,1.5684,1.5729,1.5662,1.5359,1.5818,1.5691,1.4703,1.518,1.5727,1.5636,1.5779,1.5871,1.5791,1.5867,1.5212,1.5674,1.5063,1.5518,1.5613,1.5219,1.5413,1.565,1.5764,1.578,1.5756,1.4864,1.5836,1.515,1.5418,1.5757,1.581,1.5718,1.5772,1.6012,1.5521,1.5304,1.5,1.5457,1.4804,1.5625,1.5811,1.5922,1.5707,1.4992,1.5691,1.5446,1.581,2
1.5861,1.5881,1.5126,1.5735,1.5705,1.5858,1.5731,1.5782,1.5809,1.5787,1.5731,1.5189,1.5774,1.5848,1.6228,1.5806,1.5699,1.5794,1.5853,1.5855,1.5772,1.5766,1.5705,1.5849,1.5809,1.5903,1.5811,1.5906,1.5983,1.5738,1.5628,1.5469,1.5714,1.5835,1.565,1.572,1.583,1.5827,1.5693,1.5811,1.5181,1.5866,1.581,1.5213,1.5249,1.5665,1.5784,1.6056,1.5638,1.5813,1.5611,1.5696,1.6276,1.5843,1.5433,1.5744,1.5496,1.5812,1.5952,1.6289,1.518,1.5172,1.5731,1.5986,1.5851,1.5788,1.5852,1.5828,1.5691,1.5718,1.5794,1.5681,1.5472,1.5573,1.5633,1.5704,1.6116,1.578,1.5594,1.585,1.5346,1.6014,1.5767,1.5808,1.5756,1.5786,1.563,1.5654,1.578,1.5018,1.6139,1.5357,1.5782,1.5811,1.6484,1.5842,1.5809,1.6412,1.5569,1.581,1
1.5598,1.218,1.6146,1.6061,1.5827,1.6226,1.5683,1.5782,1.5806,1.5699,1.6004,1.5189,1.5779,1.5818,1.4843,1.5827,1.5858,1.5807,1.5319,1.5825,1.5812,1.585,1.5439,1.5828,1.5809,1.3109,1.6196,1.5347,1.5141,1.5877,1.5912,1.4682,1.5589,1.5821,1.5838,1.5847,1.5591,1.5624,1.5711,1.5736,1.3799,1.5976,1.581,1.5207,1.4762,1.5859,1.5846,1.5096,1.5271,1.5856,1.518,1.5929,1.547,1.5785,1.5314,1.583,1.5348,1.5801,1.5777,1.3971,1.518,1.3355,1.5848,1.5736,1.582,1.5783,1.5829,1.5555,1.5714,1.4889,1.592,1.5823,1.3806,1.5925,1.5737,1.5545,1.589,1.5825,1.4277,1.4453,1.3494,1.5473,1.5707,1.5808,1.581,1.581,1.4122,1.5838,1.5921,1.46,1.6381,1.5753,1.6101,1.5811,1.5935,1.5852,1.5517,1.5426,1.2486,1.581,1
1.5652,1.7731,1.5776,1.6489,1.6488,1.6542,1.6356,1.5753,1.5719,1.5888,1.5941,1.5189,1.5904,1.56,1.5234,1.5909,1.6587,1.594,1.5256,1.5582,1.6024,1.591,1.6018,1.5604,1.5813,1.6479,1.5583,1.5853,1.6819,1.6106,1.6188,1.617,1.5823,1.57,1.684,1.5977,1.3912,1.5924,1.5795,1.5833,1.7568,1.5598,1.581,1.521,1.5674,1.6776,1.6096,1.5495,1.6453,1.5841,1.4968,1.6131,1.5823,1.6005,1.5823,1.642,1.5668,1.5684,1.5564,1.6558,1.518,1.8286,1.6305,1.5892,1.561,1.5722,1.5589,1.5177,1.5852,1.6469,1.6478,1.656,1.7125,1.6334,1.617,1.6037,1.7136,1.6014,1.6232,1.6054,1.6909,1.6261,1.5963,1.5814,1.6107,1.5873,1.7184,1.6806,1.5445,1.8089,1.5808,1.5951,1.6146,1.5811,1.6423,1.5699,1.705,1.5183,1.7828,1.581,2
1.3238,1.3895,1.4183,1.362,1.3646,1.3823,1.327,1.377,1.3721,1.385,1.3863,1.5189,1.3487,1.3646,1.3615,1.3638,1.3674,1.4009,1.2652,1.3619,1.3649,1.3592,1.3088,1.3635,1.3874,1.3748,1.2943,1.3696,1.367,1.365,1.3781,1.3863,1.3669,1.37,1.3615,1.3938,1.359,1.3632,1.4047,1.3479,1.427,1.358,1.367,1.5175,1.3535,1.3647,1.3589,1.2674,1.3595,1.3199,1.2653,1.3074,1.3938,1.3687,1.372,1.3576,1.3786,1.371,1.3478,1.3821,1.518,1.2641,1.3593,1.3662,1.3608,1.381,1.3624,1.3393,1.398,1.2919,1.3235,1.3608,1.346,1.3627,1.3542,1.3464,1.368,1.3638,1.3533,1.3515,1.2545,1.3425,1.387,1.3679,1.3671,1.3755,1.3134,1.3617,1.3446,1.3534,1.3982,1.3591,1.3724,1.3628,1.4061,1.3958,1.3607,1.245,1.22,1.3663,1
1.5802,1.7899,1.6114,1.6235,1.6163,1.6486,1.609,1.5774,1.5776,1.5851,1.5963,1.5189,1.5875,1.5719,1.644,1.5872,1.6225,1.5856,1.6007,1.5718,1.5921,1.5694,1.6162,1.5737,1.5813,1.7225,1.5901,1.6319,1.7005,1.6029,1.6211,1.6546,1.5831,1.5771,1.636,1.6061,1.6202,1.5803,1.5754,1.58,1.8017,1.5917,1.581,1.5208,1.5771,1.6308,1.5957,1.5976,1.6169,1.5822,1.6071,1.6057,1.6306,1.5896,1.6171,1.6313,1.6014,1.5754,1.5644,1.7663,1.518,1.9025,1.6144,1.6061,1.5724,1.5759,1.5729,1.6112,1.5784,1.6364,1.6103,1.6176,1.6479,1.6412,1.5906,1.5973,1.6243,1.5916,1.621,1.579,1.7225,1.5856,1.5831,1.5812,1.5962,1.5842,1.6726,1.635,1.5919,1.6419,1.5832,1.6221,1.5842,1.5811,1.6589,1.5816,1.6364,1.6632,1.8693,1.581,2
1.5714,1.4375,1.5954,1.576,1.5683,1.5538,1.5573,1.5782,1.581,1.5827,1.5894,1.5189,1.5772,1.5854,1.625,1.5802,1.5668,1.5761,1.6193,1.586,1.5765,1.5717,1.593,1.5852,1.5809,1.6442,1.5877,1.565,1.6127,1.5741,1.5628,1.5785,1.5714,1.5837,1.5615,1.5814,1.5833,1.5797,1.569,1.5793,1.558,1.5837,1.581,1.5213,1.5611,1.5626,1.5774,1.6173,1.5909,1.5812,1.5935,1.5714,1.6155,1.5876,1.57,1.5995,1.5767,1.5813,1.592,1.6236,1.518,1.6875,1.5708,1.5724,1.5857,1.5789,1.5856,1.578,1.5687,1.5874,1.5694,1.567,1.5989,1.5627,1.5706,1.5841,1.553,1.5776,1.5828,1.5795,1.5679,1.5827,1.5635,1.5809,1.5745,1.5781,1.5761,1.562,1.585,1.5456,1.5834,1.6185,1.5758,1.5811,1.5488,1.5758,1.5284,1.5821,1.5809,1.581,2
1.5903,1.3278,1.431,1.4598,1.5001,1.3712,1.4896,1.5755,1.5781,1.5848,1.5562,1.5189,1.5543,1.597,1.6252,1.5673,1.485,1.5713,1.6423,1.5966,1.5534,1.5808,1.3283,1.589,1.5807,1.4639,1.5867,1.4385,1.4035,1.5077,1.5444,1.1606,1.5572,1.5869,1.4487,1.567,1.5234,1.5867,1.5594,1.5828,1.4541,1.5314,1.581,1.5205,1.3844,1.4634,1.5426,1.4213,1.4396,1.5779,1.3432,1.5375,1.5935,1.5306,1.5464,1.3707,1.514,1.5833,1.446,1.4653,1.518,1.3587,1.4791,1.4388,1.5972,1.5791,1.592,1.5338,1.555,1.4871,1.4596,1.5122,1.4873,1.3783,1.5535,1.5652,1.4219,1.5561,1.4057,1.583,1.4664,1.4638,1.5502,1.5808,1.5436,1.5684,1.5039,1.4478,1.5186,1.4952,1.558,1.3812,1.5442,1.5811,1.4502,1.5697,1.4456,1.5181,1.3607,1.581,1
1.3715,1.4203,1.3923,1.3687,1.3691,1.3737,1.3436,1.3785,1.3743,1.3714,1.3805,1.5189,1.3527,1.367,1.373,1.3664,1.3704,1.3823,1.3249,1.3651,1.3677,1.3664,1.3882,1.3673,1.3794,1.3446,1.3872,1.3638,1.3627,1.3688,1.3671,1.3886,1.3686,1.3729,1.371,1.3553,1.3722,1.3636,1.405,1.3732,1.4211,1.3694,1.3673,1.5175,1.3571,1.3705,1.3664,1.3478,1.3674,1.3213,1.3859,1.37,1.3986,1.3634,1.369,1.3547,1.3636,1.3731,1.3657,1.3675,1.518,1.3285,1.3722,1.3614,1.3638,1.382,1.3656,1.3515,1.3987,1.318,1.363,1.3695,1.3564,1.3664,1.3539,1.36,1.3677,1.3665,1.3544,1.3421,1.3019,1.3982,1.3821,1.3683,1.3698,1.3749,1.3693,1.3712,1.3689,1.3697,1.3517,1.3645,1.3748,1.3628,1.4022,1.3645,1.3734,1.2272,1.3957,1.3663,1
1.3938,1.4648,1.384,1.3843,1.3744,1.381,1.3436,1.3804,1.377,1.3758,1.3564,1.5189,1.3543,1.3699,1.4624,1.3692,1.3737,1.524,1.4647,1.369,1.3711,1.363,1.4166,1.372,1.3694,1.3717,1.3999,1.3599,1.3726,1.3673,1.3453,1.4024,1.3678,1.3767,1.3828,1.2937,1.3844,1.3633,1.4053,1.3989,1.5853,1.3795,1.3686,1.5181,1.3569,1.3779,1.3725,1.4083,1.3507,1.3176,1.1762,1.3154,1.4419,1.3516,1.368,1.3485,1.3783,1.3758,1.3514,1.3505,1.518,1.4523,1.3881,1.3604,1.3674,1.3831,1.3696,1.366,1.3994,1.3599,1.4374,1.3751,1.4256,1.3869,1.3562,1.3598,1.3725,1.3738,1.3431,1.3554,1.3792,1.4241,1.372,1.3671,1.373,1.3743,1.3994,1.3805,1.3498,1.3818,1.3572,1.3708,1.3349,1.3628,1.435,1.3743,1.4014,1.2956,1.4798,1.3663,1
1.3786,1.3162,1.3583,1.3545,1.3683,1.3609,1.3365,1.3782,1.3739,1.3761,1.3868,1.5189,1.3533,1.3666,1.2698,1.3659,1.3698,1.3561,1.1472,1.3646,1.3672,1.368,1.3623,1.3666,1.3673,1.292,1.3209,1.3529,1.359,1.3688,1.3686,1.3629,1.3566,1.3722,1.3693,1.371,1.3606,1.3635,1.4049,1.3706,1.2682,1.3683,1.3671,1.5175,1.3581,1.3693,1.3617,1.2899,1.364,1.3209,1.1483,1.342,1.347,1.3478,1.3632,1.3559,1.3747,1.3728,1.3758,1.2885,1.518,1.2354,1.37,1.3605,1.3633,1.3818,1.3651,1.3365,1.3986,1.2736,1.3489,1.3685,1.2941,1.3646,1.3531,1.3588,1.3562,1.3653,1.3522,1.3276,1.2152,1.3819,1.39,1.3706,1.3693,1.375,1.3306,1.3696,1.3645,1.3516,1.3526,1.3658,1.3942,1.3628,1.3553,1.3573,1.36,1.1276,1.282,1.3663,1
1.2671,1.366,1.4251,1.3218,1.3704,1.3864,1.3444,1.379,1.375,1.3626,1.3857,1.5189,1.3566,1.3677,1.4455,1.3671,1.3711,1.3964,1.2648,1.3661,1.3686,1.2816,1.4105,1.3686,1.3457,1.3923,1.3467,1.3609,1.357,1.3679,1.3674,1.3736,1.3459,1.3736,1.3738,1.3158,1.3668,1.3634,1.4051,1.3819,1.4417,1.3689,1.3674,1.5175,1.3539,1.3715,1.3671,1.2445,1.3686,1.3206,1.6329,1.2769,1.3641,1.3814,1.3635,1.3503,1.344,1.3738,1.3141,1.4886,1.518,1.6027,1.3765,1.3614,1.3647,1.3823,1.3667,1.3376,1.3988,1.3153,1.3819,1.3627,1.369,1.3669,1.3552,1.3629,1.3169,1.3668,1.3382,1.3422,1.3296,1.4556,1.3881,1.3316,1.3706,1.3747,1.4014,1.3742,1.375,1.365,1.3678,1.3327,1.4369,1.3628,1.4794,1.3178,1.3741,1.2145,1.3637,1.3663,2
1.5871,1.6047,1.5905,1.5915,1.5875,1.6071,1.5907,1.5782,1.5803,1.5836,1.5887,1.5189,1.5819,1.5805,1.6136,1.5831,1.589,1.5821,1.6009,1.581,1.5828,1.5787,1.6022,1.5815,1.5811,1.6145,1.5915,1.603,1.6192,1.5877,1.5848,1.6217,1.5837,1.5815,1.5921,1.5875,1.591,1.5816,1.5715,1.5813,1.6033,1.5917,1.581,1.5207,1.5953,1.5907,1.5866,1.5964,1.6004,1.5823,1.5877,1.5859,1.6132,1.5804,1.5986,1.5975,1.5783,1.5794,1.5954,1.6065,1.518,1.5961,1.591,1.6025,1.5809,1.578,1.5814,1.5836,1.5726,1.5899,1.5896,1.5855,1.6078,1.6028,1.5835,1.5846,1.5964,1.5835,1.5908,1.5959,1.592,1.6009,1.5828,1.5811,1.5832,1.5803,1.5836,1.5925,1.5916,1.5925,1.5864,1.5984,1.5788,1.5811,1.5834,1.5809,1.5904,1.5932,1.6218,1.581,2
1.5885,1.7035,1.6119,1.5928,1.5842,1.6017,1.5784,1.5782,1.5804,1.5847,1.5761,1.5189,1.581,1.5814,1.6296,1.5826,1.5853,1.5819,1.5678,1.582,1.5817,1.5786,1.5804,1.5823,1.5811,1.7319,1.5865,1.5841,1.6807,1.5867,1.5804,1.6052,1.5714,1.5819,1.587,1.577,1.6189,1.5801,1.5711,1.5809,1.6675,1.5858,1.581,1.5207,1.5925,1.5861,1.5817,1.6083,1.5756,1.5816,1.6134,1.5751,1.6279,1.5797,1.6112,1.6012,1.5432,1.5798,1.595,1.674,1.518,1.7523,1.5877,1.6012,1.5818,1.5782,1.5822,1.5827,1.5719,1.6087,1.5863,1.5856,1.6242,1.5927,1.5926,1.5693,1.6022,1.5824,1.5942,1.5934,1.6823,1.6064,1.5691,1.581,1.5818,1.58,1.5894,1.5873,1.5912,1.6172,1.5978,1.6028,1.5675,1.5811,1.632,1.5811,1.6038,1.606,1.6717,1.581,2
1.5714,1.1167,1.5049,1.5563,1.5577,1.5419,1.4857,1.5781,1.5811,1.5834,1.5932,1.5189,1.571,1.5877,1.4286,1.5786,1.5557,1.5823,1.4942,1.5885,1.573,1.5782,1.5247,1.5868,1.5809,1.3513,1.565,1.5668,1.3815,1.5715,1.5399,1.3878,1.5584,1.5846,1.5441,1.5775,1.4876,1.5763,1.5676,1.5796,1.3002,1.5865,1.581,1.5206,1.3882,1.5493,1.5694,1.3955,1.4973,1.5814,1.4315,1.5739,1.5541,1.5475,1.5571,1.5834,1.5547,1.5822,1.5918,1.3876,1.518,1.2108,1.5575,1.5548,1.5879,1.5792,1.5875,1.5047,1.5664,1.5097,1.5351,1.5593,1.3778,1.5435,1.5555,1.558,1.6051,1.5749,1.4316,1.4708,1.2495,1.4726,1.5959,1.5809,1.5697,1.5771,1.4744,1.5443,1.5768,1.474,1.5841,1.45,1.5616,1.5811,1.4536,1.5806,1.5013,1.5149,1.1093,1.581,1
