0.71738,0.28262
0.7174,0.2826
0.71387,0.28613
0.71781,0.28219
0.72802,0.27198
0.70097,0.29903
0.30812,0.69188
0.29616,0.70384
0.71712,0.28288
0.7245,0.2755
0.73444,0.26556
0.70056,0.29944
0.71738,0.28262
0.72617,0.27383
0.29591,0.70409
0.29658,0.70342
0.75324,0.24676
0.72797,0.27203
0.71642,0.28358
0.63326,0.36674
0.70757,0.29243
0.70704,0.29296
0.71738,0.28262
0.71996,0.28004
0.70941,0.29059
0.29873,0.70127
0.71464,0.28536
0.7297,0.2703
0.72617,0.27383
0.67355,0.32645
0.71739,0.28261
0.71661,0.28339
0.72586,0.27414
0.71631,0.28369
0.72301,0.27699
0.72082,0.27918
0.72591,0.27409
0.70247,0.29753
0.71738,0.28262
0.71801,0.28199
0.72064,0.27936
0.71266,0.28734
0.2954,0.7046
0.72009,0.27991
0.71738,0.28262
0.71304,0.28696
0.71738,0.28262
0.71735,0.28265
0.71738,0.28262
0.7227,0.2773
0.72184,0.27816
0.71343,0.28657
0.72056,0.27944
0.71738,0.28262
0.69399,0.30601
0.71855,0.28145
0.7153,0.2847
0.69694,0.30306
0.7389,0.2611
0.71951,0.28049
0.69963,0.30037
0.71174,0.28826
0.29304,0.70696
0.2914,0.7086
0.72715,0.27285
0.71192,0.28808
0.73703,0.26297
0.29783,0.70217
0.71961,0.28039
0.71766,0.28234
0.73716,0.26284
0.72121,0.27879
0.71735,0.28265
0.71506,0.28494
0.71738,0.28262
0.69984,0.30016
0.69854,0.30146
0.29641,0.70359
0.71713,0.28287
0.71414,0.28586
0.71738,0.28262
0.67997,0.32003
0.71955,0.28045
0.29759,0.70241
0.71527,0.28473
0.71738,0.28262
0.72267,0.27733
0.71367,0.28633
0.71933,0.28067
0.72365,0.27635
0.70226,0.29774
0.73835,0.26165
0.29501,0.70499
0.29728,0.70272
0.71305,0.28695
0.71462,0.28538
0.71657,0.28343
0.71738,0.28262
0.7141,0.2859
0.71339,0.28661
0.72696,0.27304
0.71738,0.28262
0.73841,0.26159
0.67002,0.32998
0.75873,0.24127
0.71291,0.28709
0.71524,0.28476
0.76582,0.23418
0.71738,0.28262
0.71738,0.28262
0.71794,0.28206
0.71738,0.28262
0.64546,0.35454
0.71738,0.28262
0.71225,0.28775
0.71631,0.28369
0.29517,0.70483
0.71795,0.28205
0.71816,0.28184
0.73653,0.26347
0.3008,0.6992
0.71738,0.28262
0.2994,0.7006
0.71265,0.28735
0.29624,0.70376
0.71814,0.28186
0.71878,0.28122
0.71798,0.28202
0.70652,0.29348
0.69287,0.30713
0.7159,0.2841
0.71702,0.28298
0.3022,0.6978
0.29503,0.70497
0.30002,0.69998
0.71738,0.28262
0.29487,0.70513
0.73327,0.26673
0.70925,0.29075
0.71768,0.28232
0.29193,0.70807
0.29487,0.70513
0.72201,0.27799
0.71738,0.28262
0.29904,0.70096
0.71484,0.28516
0.73214,0.26786
0.71569,0.28431
0.71956,0.28044
0.71708,0.28292
0.63879,0.36121
0.72259,0.27741
0.78627,0.21373
0.71738,0.28262
0.70529,0.29471
0.71944,0.28056
0.70602,0.29398
0.75608,0.24392
0.71021,0.28979
0.71862,0.28138
0.70764,0.29236
0.71738,0.28262
0.71533,0.28467
0.72286,0.27714
0.72803,0.27197
0.73417,0.26583
0.72254,0.27746
0.76218,0.23782
0.7194,0.2806
0.72394,0.27606
0.71148,0.28852
0.29605,0.70395
0.6765,0.3235
0.71281,0.28719
0.71728,0.28272
0.71646,0.28354
0.70158,0.29842
0.70633,0.29367
0.71738,0.28262
0.29994,0.70006
0.71776,0.28224
0.71737,0.28263
0.71934,0.28066
0.71695,0.28305
0.71894,0.28106
0.71188,0.28812
0.70912,0.29088
0.71763,0.28237
0.71931,0.28069
0.71272,0.28728
0.71738,0.28262
0.7071,0.2929
0.72718,0.27282
0.71112,0.28888
0.72167,0.27833
0.71354,0.28646
0.72063,0.27937
0.71329,0.28671
0.72978,0.27022
0.71663,0.28337
0.71856,0.28144
0.71738,0.28262
0.68509,0.31491
0.71874,0.28126
0.75234,0.24766
0.29569,0.70431
0.71438,0.28562
0.71589,0.28411
0.29862,0.70138
0.71738,0.28262
0.71736,0.28264
0.7174,0.2826
0.71283,0.28717
